# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2024-01-24 19:20:43 -05:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 14337600 ROGUE RIVER NEAR MCLEOD, OR
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 14337600
#    TS_ID       Parameter Description
#    117566      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	117566_00060	117566_00060_cd
USGS	14337600	2024-01-22 19:30	PST	4660	P
USGS	14337600	2024-01-22 19:35	PST	4660	P
USGS	14337600	2024-01-22 19:40	PST	4660	P
USGS	14337600	2024-01-22 19:45	PST	4660	P
USGS	14337600	2024-01-22 19:50	PST	4630	P
USGS	14337600	2024-01-22 19:55	PST	4660	P
USGS	14337600	2024-01-22 20:00	PST	4660	P
USGS	14337600	2024-01-22 20:05	PST	4650	P
USGS	14337600	2024-01-22 20:10	PST	4630	P
USGS	14337600	2024-01-22 20:15	PST	4660	P
USGS	14337600	2024-01-22 20:20	PST	4650	P
USGS	14337600	2024-01-22 20:25	PST	4650	P
USGS	14337600	2024-01-22 20:30	PST	4650	P
USGS	14337600	2024-01-22 20:35	PST	4660	P
USGS	14337600	2024-01-22 20:40	PST	4660	P
USGS	14337600	2024-01-22 20:45	PST	4660	P
USGS	14337600	2024-01-22 20:50	PST	4660	P
USGS	14337600	2024-01-22 20:55	PST	4660	P
USGS	14337600	2024-01-22 21:00	PST	4630	P
USGS	14337600	2024-01-22 21:05	PST	4650	P
USGS	14337600	2024-01-22 21:10	PST	4630	P
USGS	14337600	2024-01-22 21:15	PST	4680	P
USGS	14337600	2024-01-22 21:20	PST	4630	P
USGS	14337600	2024-01-22 21:25	PST	4660	P
USGS	14337600	2024-01-22 21:30	PST	4630	P
USGS	14337600	2024-01-22 21:35	PST	4650	P
USGS	14337600	2024-01-22 21:40	PST	4680	P
USGS	14337600	2024-01-22 21:45	PST	4650	P
USGS	14337600	2024-01-22 21:50	PST	4660	P
USGS	14337600	2024-01-22 21:55	PST	4660	P
USGS	14337600	2024-01-22 22:00	PST	4680	P
USGS	14337600	2024-01-22 22:05	PST	4680	P
USGS	14337600	2024-01-22 22:10	PST	4680	P
USGS	14337600	2024-01-22 22:15	PST	4680	P
USGS	14337600	2024-01-22 22:20	PST	4660	P
USGS	14337600	2024-01-22 22:25	PST	4680	P
USGS	14337600	2024-01-22 22:30	PST	4650	P
USGS	14337600	2024-01-22 22:35	PST	4700	P
USGS	14337600	2024-01-22 22:40	PST	4680	P
USGS	14337600	2024-01-22 22:45	PST	4720	P
USGS	14337600	2024-01-22 22:50	PST	4680	P
USGS	14337600	2024-01-22 22:55	PST	4700	P
USGS	14337600	2024-01-22 23:00	PST	4740	P
USGS	14337600	2024-01-22 23:05	PST	4680	P
USGS	14337600	2024-01-22 23:10	PST	4700	P
USGS	14337600	2024-01-22 23:15	PST	4720	P
USGS	14337600	2024-01-22 23:20	PST	4720	P
USGS	14337600	2024-01-22 23:25	PST	4740	P
USGS	14337600	2024-01-22 23:30	PST	4740	P
USGS	14337600	2024-01-22 23:35	PST	4740	P
USGS	14337600	2024-01-22 23:40	PST	4740	P
USGS	14337600	2024-01-22 23:45	PST	4740	P
USGS	14337600	2024-01-22 23:50	PST	4760	P
USGS	14337600	2024-01-22 23:55	PST	4760	P
USGS	14337600	2024-01-23 00:00	PST	4790	P
USGS	14337600	2024-01-23 00:05	PST	4760	P
USGS	14337600	2024-01-23 00:10	PST	4760	P
USGS	14337600	2024-01-23 00:15	PST	4760	P
USGS	14337600	2024-01-23 00:20	PST	4770	P
USGS	14337600	2024-01-23 00:25	PST	4770	P
USGS	14337600	2024-01-23 00:30	PST	4740	P
USGS	14337600	2024-01-23 00:35	PST	4790	P
USGS	14337600	2024-01-23 00:40	PST	4760	P
USGS	14337600	2024-01-23 00:45	PST	4760	P
USGS	14337600	2024-01-23 00:50	PST	4770	P
USGS	14337600	2024-01-23 00:55	PST	4770	P
USGS	14337600	2024-01-23 01:00	PST	4770	P
USGS	14337600	2024-01-23 01:05	PST	4770	P
USGS	14337600	2024-01-23 01:10	PST	4770	P
USGS	14337600	2024-01-23 01:15	PST	4770	P
USGS	14337600	2024-01-23 01:20	PST	4770	P
USGS	14337600	2024-01-23 01:25	PST	4790	P
USGS	14337600	2024-01-23 01:30	PST	4790	P
USGS	14337600	2024-01-23 01:35	PST	4770	P
USGS	14337600	2024-01-23 01:40	PST	4810	P
USGS	14337600	2024-01-23 01:45	PST	4790	P
USGS	14337600	2024-01-23 01:50	PST	4760	P
USGS	14337600	2024-01-23 01:55	PST	4770	P
USGS	14337600	2024-01-23 02:00	PST	4810	P
USGS	14337600	2024-01-23 02:05	PST	4810	P
USGS	14337600	2024-01-23 02:10	PST	4760	P
USGS	14337600	2024-01-23 02:15	PST	4790	P
USGS	14337600	2024-01-23 02:20	PST	4810	P
USGS	14337600	2024-01-23 02:25	PST	4770	P
USGS	14337600	2024-01-23 02:30	PST	4760	P
USGS	14337600	2024-01-23 02:35	PST	4810	P
USGS	14337600	2024-01-23 02:40	PST	4790	P
USGS	14337600	2024-01-23 02:45	PST	4790	P
USGS	14337600	2024-01-23 02:50	PST	4790	P
USGS	14337600	2024-01-23 02:55	PST	4760	P
USGS	14337600	2024-01-23 03:00	PST	4810	P
USGS	14337600	2024-01-23 03:05	PST	4810	P
USGS	14337600	2024-01-23 03:10	PST	4790	P
USGS	14337600	2024-01-23 03:15	PST	4790	P
USGS	14337600	2024-01-23 03:20	PST	4810	P
USGS	14337600	2024-01-23 03:25	PST	4810	P
USGS	14337600	2024-01-23 03:30	PST	4810	P
USGS	14337600	2024-01-23 03:35	PST	4790	P
USGS	14337600	2024-01-23 03:40	PST	4810	P
USGS	14337600	2024-01-23 03:45	PST	4770	P
USGS	14337600	2024-01-23 03:50	PST	4810	P
USGS	14337600	2024-01-23 03:55	PST	4810	P
USGS	14337600	2024-01-23 04:00	PST	4790	P
USGS	14337600	2024-01-23 04:05	PST	4790	P
USGS	14337600	2024-01-23 04:10	PST	4790	P
USGS	14337600	2024-01-23 04:15	PST	4810	P
USGS	14337600	2024-01-23 04:20	PST	4810	P
USGS	14337600	2024-01-23 04:25	PST	4810	P
USGS	14337600	2024-01-23 04:30	PST	4810	P
USGS	14337600	2024-01-23 04:35	PST	4830	P
USGS	14337600	2024-01-23 04:40	PST	4770	P
USGS	14337600	2024-01-23 04:45	PST	4790	P
USGS	14337600	2024-01-23 04:50	PST	4810	P
USGS	14337600	2024-01-23 04:55	PST	4810	P
USGS	14337600	2024-01-23 05:00	PST	4850	P
USGS	14337600	2024-01-23 05:05	PST	4830	P
USGS	14337600	2024-01-23 05:10	PST	4850	P
USGS	14337600	2024-01-23 05:15	PST	4770	P
USGS	14337600	2024-01-23 05:20	PST	4790	P
USGS	14337600	2024-01-23 05:25	PST	4790	P
USGS	14337600	2024-01-23 05:30	PST	4810	P
USGS	14337600	2024-01-23 05:35	PST	4810	P
USGS	14337600	2024-01-23 05:40	PST	4810	P
USGS	14337600	2024-01-23 05:45	PST	4810	P
USGS	14337600	2024-01-23 05:50	PST	4810	P
USGS	14337600	2024-01-23 05:55	PST	4760	P
USGS	14337600	2024-01-23 06:00	PST	4790	P
USGS	14337600	2024-01-23 06:05	PST	4770	P
USGS	14337600	2024-01-23 06:10	PST	4790	P
USGS	14337600	2024-01-23 06:15	PST	4790	P
USGS	14337600	2024-01-23 06:20	PST	4790	P
USGS	14337600	2024-01-23 06:25	PST	4790	P
USGS	14337600	2024-01-23 06:30	PST	4850	P
USGS	14337600	2024-01-23 06:35	PST	4870	P
USGS	14337600	2024-01-23 06:40	PST	4810	P
USGS	14337600	2024-01-23 06:45	PST	4870	P
USGS	14337600	2024-01-23 06:50	PST	4890	P
USGS	14337600	2024-01-23 06:55	PST	4910	P
USGS	14337600	2024-01-23 07:00	PST	4910	P
USGS	14337600	2024-01-23 07:05	PST	4890	P
USGS	14337600	2024-01-23 07:10	PST	4890	P
USGS	14337600	2024-01-23 07:15	PST	4910	P
USGS	14337600	2024-01-23 07:20	PST	4910	P
USGS	14337600	2024-01-23 07:25	PST	4940	P
USGS	14337600	2024-01-23 07:30	PST	4910	P
USGS	14337600	2024-01-23 07:35	PST	4940	P
USGS	14337600	2024-01-23 07:40	PST	4890	P
USGS	14337600	2024-01-23 07:45	PST	4910	P
USGS	14337600	2024-01-23 07:50	PST	4890	P
USGS	14337600	2024-01-23 07:55	PST	4910	P
USGS	14337600	2024-01-23 08:00	PST	4870	P
USGS	14337600	2024-01-23 08:05	PST	4890	P
USGS	14337600	2024-01-23 08:10	PST	4910	P
USGS	14337600	2024-01-23 08:15	PST	4910	P
USGS	14337600	2024-01-23 08:20	PST	4890	P
USGS	14337600	2024-01-23 08:25	PST	4890	P
USGS	14337600	2024-01-23 08:30	PST	4940	P
USGS	14337600	2024-01-23 08:35	PST	4940	P
USGS	14337600	2024-01-23 08:40	PST	5000	P
USGS	14337600	2024-01-23 08:45	PST	5000	P
USGS	14337600	2024-01-23 08:50	PST	5060	P
USGS	14337600	2024-01-23 08:55	PST	5080	P
USGS	14337600	2024-01-23 09:00	PST	5040	P
USGS	14337600	2024-01-23 09:05	PST	5100	P
USGS	14337600	2024-01-23 09:10	PST	5100	P
USGS	14337600	2024-01-23 09:15	PST	5080	P
USGS	14337600	2024-01-23 09:20	PST	5060	P
USGS	14337600	2024-01-23 09:25	PST	5080	P
USGS	14337600	2024-01-23 09:30	PST	5060	P
USGS	14337600	2024-01-23 09:35	PST	5100	P
USGS	14337600	2024-01-23 09:40	PST	5040	P
USGS	14337600	2024-01-23 09:45	PST	5080	P
USGS	14337600	2024-01-23 09:50	PST	5110	P
USGS	14337600	2024-01-23 09:55	PST	5080	P
USGS	14337600	2024-01-23 10:00	PST	5060	P
USGS	14337600	2024-01-23 10:05	PST	5100	P
USGS	14337600	2024-01-23 10:10	PST	5080	P
USGS	14337600	2024-01-23 10:15	PST	5080	P
USGS	14337600	2024-01-23 10:20	PST	5060	P
USGS	14337600	2024-01-23 10:25	PST	5060	P
USGS	14337600	2024-01-23 10:30	PST	5100	P
USGS	14337600	2024-01-23 10:35	PST	5080	P
USGS	14337600	2024-01-23 10:40	PST	5060	P
USGS	14337600	2024-01-23 10:45	PST	5100	P
USGS	14337600	2024-01-23 10:50	PST	5100	P
USGS	14337600	2024-01-23 10:55	PST	5080	P
USGS	14337600	2024-01-23 11:00	PST	5100	P
USGS	14337600	2024-01-23 11:05	PST	5060	P
USGS	14337600	2024-01-23 11:10	PST	5100	P
USGS	14337600	2024-01-23 11:15	PST	5100	P
USGS	14337600	2024-01-23 11:20	PST	5100	P
USGS	14337600	2024-01-23 11:25	PST	5130	P
USGS	14337600	2024-01-23 11:30	PST	5100	P
USGS	14337600	2024-01-23 11:35	PST	5100	P
USGS	14337600	2024-01-23 11:40	PST	5100	P
USGS	14337600	2024-01-23 11:45	PST	5100	P
USGS	14337600	2024-01-23 11:50	PST	5130	P
USGS	14337600	2024-01-23 11:55	PST	5080	P
USGS	14337600	2024-01-23 12:00	PST	5110	P
USGS	14337600	2024-01-23 12:05	PST	5130	P
USGS	14337600	2024-01-23 12:10	PST	5130	P
USGS	14337600	2024-01-23 12:15	PST	5150	P
USGS	14337600	2024-01-23 12:20	PST	5150	P
USGS	14337600	2024-01-23 12:25	PST	5110	P
USGS	14337600	2024-01-23 12:30	PST	5150	P
USGS	14337600	2024-01-23 12:35	PST	5130	P
USGS	14337600	2024-01-23 12:40	PST	5130	P
USGS	14337600	2024-01-23 12:45	PST	5100	P
USGS	14337600	2024-01-23 12:50	PST	5130	P
USGS	14337600	2024-01-23 12:55	PST	5100	P
USGS	14337600	2024-01-23 13:00	PST	5130	P
USGS	14337600	2024-01-23 13:05	PST	5130	P
USGS	14337600	2024-01-23 13:10	PST	5150	P
USGS	14337600	2024-01-23 13:15	PST	5130	P
USGS	14337600	2024-01-23 13:20	PST	5130	P
USGS	14337600	2024-01-23 13:25	PST	5110	P
USGS	14337600	2024-01-23 13:30	PST	5130	P
USGS	14337600	2024-01-23 13:35	PST	5130	P
USGS	14337600	2024-01-23 13:40	PST	5110	P
USGS	14337600	2024-01-23 13:45	PST	5170	P
USGS	14337600	2024-01-23 13:50	PST	5130	P
USGS	14337600	2024-01-23 13:55	PST	5150	P
USGS	14337600	2024-01-23 14:00	PST	5130	P
USGS	14337600	2024-01-23 14:05	PST	5130	P
USGS	14337600	2024-01-23 14:10	PST	5150	P
USGS	14337600	2024-01-23 14:15	PST	5130	P
USGS	14337600	2024-01-23 14:20	PST	5170	P
USGS	14337600	2024-01-23 14:25	PST	5130	P
USGS	14337600	2024-01-23 14:30	PST	5130	P
USGS	14337600	2024-01-23 14:35	PST	5150	P
USGS	14337600	2024-01-23 14:40	PST	5150	P
USGS	14337600	2024-01-23 14:45	PST	5130	P
USGS	14337600	2024-01-23 14:50	PST	5110	P
USGS	14337600	2024-01-23 14:55	PST	5130	P
USGS	14337600	2024-01-23 15:00	PST	5100	P
USGS	14337600	2024-01-23 15:05	PST	5150	P
USGS	14337600	2024-01-23 15:10	PST	5150	P
USGS	14337600	2024-01-23 15:15	PST	5150	P
USGS	14337600	2024-01-23 15:20	PST	5150	P
USGS	14337600	2024-01-23 15:25	PST	5130	P
USGS	14337600	2024-01-23 15:30	PST	5110	P
USGS	14337600	2024-01-23 15:35	PST	5130	P
USGS	14337600	2024-01-23 15:40	PST	5130	P
USGS	14337600	2024-01-23 15:45	PST	5130	P
USGS	14337600	2024-01-23 15:50	PST	5100	P
USGS	14337600	2024-01-23 15:55	PST	5130	P
USGS	14337600	2024-01-23 16:00	PST	5110	P
USGS	14337600	2024-01-23 16:05	PST	5110	P
USGS	14337600	2024-01-23 16:10	PST	5110	P
USGS	14337600	2024-01-23 16:15	PST	5130	P
USGS	14337600	2024-01-23 16:20	PST	5130	P
USGS	14337600	2024-01-23 16:25	PST	5130	P
USGS	14337600	2024-01-23 16:30	PST	5130	P
USGS	14337600	2024-01-23 16:35	PST	5130	P
USGS	14337600	2024-01-23 16:40	PST	5110	P
USGS	14337600	2024-01-23 16:45	PST	5110	P
USGS	14337600	2024-01-23 16:50	PST	5150	P
USGS	14337600	2024-01-23 16:55	PST	5110	P
USGS	14337600	2024-01-23 17:00	PST	5100	P
USGS	14337600	2024-01-23 17:05	PST	5110	P
USGS	14337600	2024-01-23 17:10	PST	5130	P
USGS	14337600	2024-01-23 17:15	PST	5110	P
USGS	14337600	2024-01-23 17:20	PST	5130	P
USGS	14337600	2024-01-23 17:25	PST	5100	P
USGS	14337600	2024-01-23 17:30	PST	5100	P
USGS	14337600	2024-01-23 17:35	PST	5080	P
USGS	14337600	2024-01-23 17:40	PST	5080	P
USGS	14337600	2024-01-23 17:45	PST	5100	P
USGS	14337600	2024-01-23 17:50	PST	5080	P
USGS	14337600	2024-01-23 17:55	PST	5100	P
USGS	14337600	2024-01-23 18:00	PST	5100	P
USGS	14337600	2024-01-23 18:05	PST	5110	P
USGS	14337600	2024-01-23 18:10	PST	5100	P
USGS	14337600	2024-01-23 18:15	PST	5100	P
USGS	14337600	2024-01-23 18:20	PST	5080	P
USGS	14337600	2024-01-23 18:25	PST	5100	P
USGS	14337600	2024-01-23 18:30	PST	5100	P
USGS	14337600	2024-01-23 18:35	PST	5080	P
USGS	14337600	2024-01-23 18:40	PST	5080	P
USGS	14337600	2024-01-23 18:45	PST	5130	P
USGS	14337600	2024-01-23 18:50	PST	5080	P
USGS	14337600	2024-01-23 18:55	PST	5060	P
USGS	14337600	2024-01-23 19:00	PST	5060	P
USGS	14337600	2024-01-23 19:05	PST	5080	P
USGS	14337600	2024-01-23 19:10	PST	5080	P
USGS	14337600	2024-01-23 19:15	PST	5110	P
USGS	14337600	2024-01-23 19:20	PST	5100	P
USGS	14337600	2024-01-23 19:25	PST	5020	P
USGS	14337600	2024-01-23 19:30	PST	5080	P
USGS	14337600	2024-01-23 19:35	PST	5080	P
USGS	14337600	2024-01-23 19:40	PST	5060	P
USGS	14337600	2024-01-23 19:45	PST	5080	P
USGS	14337600	2024-01-23 19:50	PST	5100	P
USGS	14337600	2024-01-23 19:55	PST	5100	P
USGS	14337600	2024-01-23 20:00	PST	5080	P
USGS	14337600	2024-01-23 20:05	PST	5100	P
USGS	14337600	2024-01-23 20:10	PST	5100	P
USGS	14337600	2024-01-23 20:15	PST	5080	P
USGS	14337600	2024-01-23 20:20	PST	5080	P
USGS	14337600	2024-01-23 20:25	PST	5080	P
USGS	14337600	2024-01-23 20:30	PST	5100	P
USGS	14337600	2024-01-23 20:35	PST	5080	P
USGS	14337600	2024-01-23 20:40	PST	5100	P
USGS	14337600	2024-01-23 20:45	PST	5060	P
USGS	14337600	2024-01-23 20:50	PST	5080	P
USGS	14337600	2024-01-23 20:55	PST	5100	P
USGS	14337600	2024-01-23 21:00	PST	5080	P
USGS	14337600	2024-01-23 21:05	PST	5040	P
USGS	14337600	2024-01-23 21:10	PST	5080	P
USGS	14337600	2024-01-23 21:15	PST	5060	P
USGS	14337600	2024-01-23 21:20	PST	5060	P
USGS	14337600	2024-01-23 21:25	PST	5040	P
USGS	14337600	2024-01-23 21:30	PST	5060	P
USGS	14337600	2024-01-23 21:35	PST	5080	P
USGS	14337600	2024-01-23 21:40	PST	5060	P
USGS	14337600	2024-01-23 21:45	PST	5060	P
USGS	14337600	2024-01-23 21:50	PST	5080	P
USGS	14337600	2024-01-23 21:55	PST	5080	P
USGS	14337600	2024-01-23 22:00	PST	5080	P
USGS	14337600	2024-01-23 22:05	PST	5080	P
USGS	14337600	2024-01-23 22:10	PST	5100	P
USGS	14337600	2024-01-23 22:15	PST	5080	P
USGS	14337600	2024-01-23 22:20	PST	5060	P
USGS	14337600	2024-01-23 22:25	PST	5080	P
USGS	14337600	2024-01-23 22:30	PST	5020	P
USGS	14337600	2024-01-23 22:35	PST	5040	P
USGS	14337600	2024-01-23 22:40	PST	5040	P
USGS	14337600	2024-01-23 22:45	PST	5060	P
USGS	14337600	2024-01-23 22:50	PST	5060	P
USGS	14337600	2024-01-23 22:55	PST	5100	P
USGS	14337600	2024-01-23 23:00	PST	5040	P
USGS	14337600	2024-01-23 23:05	PST	5060	P
USGS	14337600	2024-01-23 23:10	PST	5040	P
USGS	14337600	2024-01-23 23:15	PST	5040	P
USGS	14337600	2024-01-23 23:20	PST	5080	P
USGS	14337600	2024-01-23 23:25	PST	5040	P
USGS	14337600	2024-01-23 23:30	PST	5060	P
USGS	14337600	2024-01-23 23:35	PST	5060	P
USGS	14337600	2024-01-23 23:40	PST	5040	P
USGS	14337600	2024-01-23 23:45	PST	5080	P
USGS	14337600	2024-01-23 23:50	PST	5060	P
USGS	14337600	2024-01-23 23:55	PST	5060	P
USGS	14337600	2024-01-24 00:00	PST	5060	P
USGS	14337600	2024-01-24 00:05	PST	5020	P
USGS	14337600	2024-01-24 00:10	PST	5060	P
USGS	14337600	2024-01-24 00:15	PST	5040	P
USGS	14337600	2024-01-24 00:20	PST	5020	P
USGS	14337600	2024-01-24 00:25	PST	5020	P
USGS	14337600	2024-01-24 00:30	PST	5020	P
USGS	14337600	2024-01-24 00:35	PST	5060	P
USGS	14337600	2024-01-24 00:40	PST	5040	P
USGS	14337600	2024-01-24 00:45	PST	5080	P
USGS	14337600	2024-01-24 00:50	PST	5040	P
USGS	14337600	2024-01-24 00:55	PST	5040	P
USGS	14337600	2024-01-24 01:00	PST	5040	P
USGS	14337600	2024-01-24 01:05	PST	5060	P
USGS	14337600	2024-01-24 01:10	PST	5060	P
USGS	14337600	2024-01-24 01:15	PST	5020	P
USGS	14337600	2024-01-24 01:20	PST	5080	P
USGS	14337600	2024-01-24 01:25	PST	5060	P
USGS	14337600	2024-01-24 01:30	PST	5060	P
USGS	14337600	2024-01-24 01:35	PST	5020	P
USGS	14337600	2024-01-24 01:40	PST	5100	P
USGS	14337600	2024-01-24 01:45	PST	5040	P
USGS	14337600	2024-01-24 01:50	PST	5060	P
USGS	14337600	2024-01-24 01:55	PST	5060	P
USGS	14337600	2024-01-24 02:00	PST	5040	P
USGS	14337600	2024-01-24 02:05	PST	5060	P
USGS	14337600	2024-01-24 02:10	PST	5080	P
USGS	14337600	2024-01-24 02:15	PST	5080	P
USGS	14337600	2024-01-24 02:20	PST	5020	P
USGS	14337600	2024-01-24 02:25	PST	5020	P
USGS	14337600	2024-01-24 02:30	PST	5040	P
USGS	14337600	2024-01-24 02:35	PST	5020	P
USGS	14337600	2024-01-24 02:40	PST	5060	P
USGS	14337600	2024-01-24 02:45	PST	5040	P
USGS	14337600	2024-01-24 02:50	PST	5060	P
USGS	14337600	2024-01-24 02:55	PST	5040	P
USGS	14337600	2024-01-24 03:00	PST	5040	P
USGS	14337600	2024-01-24 03:05	PST	5060	P
USGS	14337600	2024-01-24 03:10	PST	5040	P
USGS	14337600	2024-01-24 03:15	PST	5060	P
USGS	14337600	2024-01-24 03:20	PST	5020	P
USGS	14337600	2024-01-24 03:25	PST	5040	P
USGS	14337600	2024-01-24 03:30	PST	5040	P
USGS	14337600	2024-01-24 03:35	PST	5040	P
USGS	14337600	2024-01-24 03:40	PST	5060	P
USGS	14337600	2024-01-24 03:45	PST	5080	P
USGS	14337600	2024-01-24 03:50	PST	5040	P
USGS	14337600	2024-01-24 03:55	PST	5040	P
USGS	14337600	2024-01-24 04:00	PST	5080	P
USGS	14337600	2024-01-24 04:05	PST	5080	P
USGS	14337600	2024-01-24 04:10	PST	5060	P
USGS	14337600	2024-01-24 04:15	PST	5060	P
USGS	14337600	2024-01-24 04:20	PST	5080	P
USGS	14337600	2024-01-24 04:25	PST	5060	P
USGS	14337600	2024-01-24 04:30	PST	5100	P
USGS	14337600	2024-01-24 04:35	PST	5060	P
USGS	14337600	2024-01-24 04:40	PST	5110	P
USGS	14337600	2024-01-24 04:45	PST	5100	P
USGS	14337600	2024-01-24 04:50	PST	5100	P
USGS	14337600	2024-01-24 04:55	PST	5060	P
USGS	14337600	2024-01-24 05:00	PST	5060	P
USGS	14337600	2024-01-24 05:05	PST	5060	P
USGS	14337600	2024-01-24 05:10	PST	5080	P
USGS	14337600	2024-01-24 05:15	PST	5060	P
USGS	14337600	2024-01-24 05:20	PST	5060	P
USGS	14337600	2024-01-24 05:25	PST	5060	P
USGS	14337600	2024-01-24 05:30	PST	5080	P
USGS	14337600	2024-01-24 05:35	PST	5080	P
USGS	14337600	2024-01-24 05:40	PST	5040	P
USGS	14337600	2024-01-24 05:45	PST	5040	P
USGS	14337600	2024-01-24 05:50	PST	5100	P
USGS	14337600	2024-01-24 05:55	PST	5060	P
USGS	14337600	2024-01-24 06:00	PST	5080	P
USGS	14337600	2024-01-24 06:05	PST	5060	P
USGS	14337600	2024-01-24 06:10	PST	5080	P
USGS	14337600	2024-01-24 06:15	PST	5080	P
USGS	14337600	2024-01-24 06:20	PST	5060	P
USGS	14337600	2024-01-24 06:25	PST	5080	P
USGS	14337600	2024-01-24 06:30	PST	5060	P
USGS	14337600	2024-01-24 06:35	PST	5100	P
USGS	14337600	2024-01-24 06:40	PST	5060	P
USGS	14337600	2024-01-24 06:45	PST	5060	P
USGS	14337600	2024-01-24 06:50	PST	5060	P
USGS	14337600	2024-01-24 06:55	PST	5080	P
USGS	14337600	2024-01-24 07:00	PST	5060	P
USGS	14337600	2024-01-24 07:05	PST	5060	P
USGS	14337600	2024-01-24 07:10	PST	5100	P
USGS	14337600	2024-01-24 07:15	PST	5040	P
USGS	14337600	2024-01-24 07:20	PST	5060	P
USGS	14337600	2024-01-24 07:25	PST	5080	P
USGS	14337600	2024-01-24 07:30	PST	5060	P
USGS	14337600	2024-01-24 07:35	PST	5100	P
USGS	14337600	2024-01-24 07:40	PST	5080	P
USGS	14337600	2024-01-24 07:45	PST	5080	P
USGS	14337600	2024-01-24 07:50	PST	5080	P
USGS	14337600	2024-01-24 07:55	PST	5060	P
USGS	14337600	2024-01-24 08:00	PST	5060	P
USGS	14337600	2024-01-24 08:05	PST	5080	P
USGS	14337600	2024-01-24 08:10	PST	5060	P
USGS	14337600	2024-01-24 08:15	PST	5080	P
USGS	14337600	2024-01-24 08:20	PST	5110	P
USGS	14337600	2024-01-24 08:25	PST	5060	P
USGS	14337600	2024-01-24 08:30	PST	5060	P
USGS	14337600	2024-01-24 08:35	PST	5040	P
USGS	14337600	2024-01-24 08:40	PST	5080	P
USGS	14337600	2024-01-24 08:45	PST	5080	P
USGS	14337600	2024-01-24 08:50	PST	5020	P
USGS	14337600	2024-01-24 08:55	PST	5080	P
USGS	14337600	2024-01-24 09:00	PST	5040	P
USGS	14337600	2024-01-24 09:05	PST	5080	P
USGS	14337600	2024-01-24 09:10	PST	5080	P
USGS	14337600	2024-01-24 09:15	PST	5020	P
USGS	14337600	2024-01-24 09:20	PST	5060	P
USGS	14337600	2024-01-24 09:25	PST	5060	P
USGS	14337600	2024-01-24 09:30	PST	5080	P
USGS	14337600	2024-01-24 09:35	PST	5110	P
USGS	14337600	2024-01-24 09:40	PST	5060	P
USGS	14337600	2024-01-24 09:45	PST	5080	P
USGS	14337600	2024-01-24 09:50	PST	5080	P
USGS	14337600	2024-01-24 09:55	PST	5080	P
USGS	14337600	2024-01-24 10:00	PST	5080	P
USGS	14337600	2024-01-24 10:05	PST	5080	P
USGS	14337600	2024-01-24 10:10	PST	5080	P
USGS	14337600	2024-01-24 10:15	PST	5110	P
USGS	14337600	2024-01-24 10:20	PST	5100	P
USGS	14337600	2024-01-24 10:25	PST	5080	P
USGS	14337600	2024-01-24 10:30	PST	5060	P
USGS	14337600	2024-01-24 10:35	PST	5100	P
USGS	14337600	2024-01-24 10:40	PST	5130	P
USGS	14337600	2024-01-24 10:45	PST	5100	P
USGS	14337600	2024-01-24 10:50	PST	5100	P
USGS	14337600	2024-01-24 10:55	PST	5110	P
USGS	14337600	2024-01-24 11:00	PST	5100	P
USGS	14337600	2024-01-24 11:05	PST	5130	P
USGS	14337600	2024-01-24 11:10	PST	5110	P
USGS	14337600	2024-01-24 11:15	PST	5130	P
USGS	14337600	2024-01-24 11:20	PST	5100	P
USGS	14337600	2024-01-24 11:25	PST	5110	P
USGS	14337600	2024-01-24 11:30	PST	5110	P
USGS	14337600	2024-01-24 11:35	PST	5110	P
USGS	14337600	2024-01-24 11:40	PST	5110	P
USGS	14337600	2024-01-24 11:45	PST	5130	P
USGS	14337600	2024-01-24 11:50	PST	5130	P
USGS	14337600	2024-01-24 11:55	PST	5100	P
USGS	14337600	2024-01-24 12:00	PST	5110	P
USGS	14337600	2024-01-24 12:05	PST	5110	P
USGS	14337600	2024-01-24 12:10	PST	5110	P
USGS	14337600	2024-01-24 12:15	PST	5110	P
USGS	14337600	2024-01-24 12:20	PST	5100	P
USGS	14337600	2024-01-24 12:25	PST	5130	P
USGS	14337600	2024-01-24 12:30	PST	5080	P
USGS	14337600	2024-01-24 12:35	PST	5150	P
USGS	14337600	2024-01-24 12:40	PST	5130	P
USGS	14337600	2024-01-24 12:45	PST	5110	P
USGS	14337600	2024-01-24 12:50	PST	5170	P
USGS	14337600	2024-01-24 12:55	PST	5150	P
USGS	14337600	2024-01-24 13:00	PST	5170	P
